Sex,PA,Subzone,AG,Floor Area,Population,Time
Male,Pasir Ris,Pasir Ris Park,85 - 89,> 80 - 100,0,2022
Male,Pasir Ris,Pasir Ris Park,85 - 89,> 100 - 120,0,2022
Male,Pasir Ris,Pasir Ris Park,85 - 89,> 120,0,2022
Male,Pasir Ris,Pasir Ris Park,90 & Over,Total*,0,2022
Male,Pasir Ris,Pasir Ris Park,90 & Over,> 120,0,2022
Male,Pasir Ris,Pasir Ris West,0 - 4,Total*,640,2022
Male,Pasir Ris,Pasir Ris West,0 - 4,? 60,0,2022
Male,Pasir Ris,Pasir Ris West,0 - 4,> 60 - 80,10,2022
Male,Pasir Ris,Pasir Ris West,0 - 4,> 80 - 100,30,2022
Male,Pasir Ris,Pasir Ris West,0 - 4,> 100 - 120,230,2022
Male,Pasir Ris,Pasir Ris West,0 - 4,> 120,380,2022
Male,Pasir Ris,Pasir Ris West,15 - 19,Total*,"1,150",2022
Male,Pasir Ris,Pasir Ris West,15 - 19,> 60 - 80,10,2022
Male,Pasir Ris,Pasir Ris West,15 - 19,> 80 - 100,30,2022
Male,Pasir Ris,Pasir Ris West,15 - 19,> 100 - 120,390,2022
Male,Pasir Ris,Pasir Ris West,15 - 19,> 120,730,2022
Male,Pasir Ris,Pasir Ris West,20 - 24,Total*,"1,530",2022
Male,Pasir Ris,Pasir Ris West,20 - 24,> 60 - 80,10,2022
Male,Pasir Ris,Pasir Ris West,20 - 24,> 80 - 100,20,2022
Male,Pasir Ris,Pasir Ris West,20 - 24,> 100 - 120,520,2022
Male,Pasir Ris,Pasir Ris West,20 - 24,> 120,990,2022
Male,Pasir Ris,Pasir Ris West,25 - 29,Total*,"1,940",2022
Male,Pasir Ris,Pasir Ris West,25 - 29,? 60,0,2022
Male,Pasir Ris,Pasir Ris West,25 - 29,> 60 - 80,10,2022
Male,Pasir Ris,Pasir Ris West,25 - 29,> 80 - 100,20,2022
Male,Pasir Ris,Pasir Ris West,25 - 29,> 100 - 120,700,2022
Male,Pasir Ris,Pasir Ris West,25 - 29,> 120,"1,210",2022
Male,Pasir Ris,Pasir Ris West,30 - 34,Total*,"1,140",2022
Male,Pasir Ris,Pasir Ris West,30 - 34,? 60,10,2022
Male,Pasir Ris,Pasir Ris West,30 - 34,> 60 - 80,10,2022
Male,Pasir Ris,Pasir Ris West,30 - 34,> 80 - 100,30,2022
Male,Pasir Ris,Pasir Ris West,30 - 34,> 100 - 120,410,2022
Male,Pasir Ris,Pasir Ris West,30 - 34,> 120,680,2022
Male,Pasir Ris,Pasir Ris West,35 - 39,Total*,870,2022
Male,Pasir Ris,Pasir Ris West,35 - 39,? 60,10,2022
Male,Pasir Ris,Pasir Ris West,35 - 39,> 60 - 80,30,2022
Male,Pasir Ris,Pasir Ris West,35 - 39,> 80 - 100,50,2022
Male,Pasir Ris,Pasir Ris West,35 - 39,> 100 - 120,310,2022
Male,Pasir Ris,Pasir Ris West,35 - 39,> 120,470,2022
Male,Pasir Ris,Pasir Ris West,40 - 44,Total*,970,2022
Male,Pasir Ris,Pasir Ris West,40 - 44,? 60,0,2022
Male,Pasir Ris,Pasir Ris West,40 - 44,> 60 - 80,20,2022
Male,Pasir Ris,Pasir Ris West,40 - 44,> 80 - 100,60,2022
Male,Pasir Ris,Pasir Ris West,40 - 44,> 100 - 120,400,2022
Male,Pasir Ris,Pasir Ris West,40 - 44,> 120,480,2022
Male,Pasir Ris,Pasir Ris West,45 - 49,Total*,"1,160",2022
Male,Pasir Ris,Pasir Ris West,45 - 49,? 60,10,2022
Male,Pasir Ris,Pasir Ris West,45 - 49,> 60 - 80,20,2022
Male,Pasir Ris,Pasir Ris West,45 - 49,> 80 - 100,70,2022
Male,Pasir Ris,Pasir Ris West,45 - 49,> 100 - 120,460,2022
Male,Pasir Ris,Pasir Ris West,45 - 49,> 120,610,2022
Male,Pasir Ris,Pasir Ris West,50 - 54,Total*,"1,330",2022
Male,Pasir Ris,Pasir Ris West,50 - 54,? 60,0,2022
Male,Pasir Ris,Pasir Ris West,50 - 54,> 60 - 80,20,2022
Male,Pasir Ris,Pasir Ris West,50 - 54,> 80 - 100,50,2022
Male,Pasir Ris,Pasir Ris West,50 - 54,> 100 - 120,470,2022
Male,Pasir Ris,Pasir Ris West,50 - 54,> 120,790,2022
Male,Pasir Ris,Pasir Ris West,55 - 59,Total*,"1,860",2022
Male,Pasir Ris,Pasir Ris West,55 - 59,> 60 - 80,10,2022
Male,Pasir Ris,Pasir Ris West,55 - 59,> 80 - 100,30,2022
Male,Pasir Ris,Pasir Ris West,55 - 59,> 100 - 120,680,2022
Male,Pasir Ris,Pasir Ris West,55 - 59,> 120,"1,140",2022
Male,Pasir Ris,Pasir Ris West,60 - 64,Total*,"1,390",2022
Male,Pasir Ris,Pasir Ris West,60 - 64,? 60,0,2022
Male,Pasir Ris,Pasir Ris West,60 - 64,> 60 - 80,10,2022
Male,Pasir Ris,Pasir Ris West,60 - 64,> 80 - 100,20,2022
Male,Pasir Ris,Pasir Ris West,60 - 64,> 100 - 120,490,2022
Male,Pasir Ris,Pasir Ris West,60 - 64,> 120,870,2022
Male,Pasir Ris,Pasir Ris West,65 - 69,Total*,900,2022
Male,Pasir Ris,Pasir Ris West,65 - 69,? 60,0,2022
Male,Pasir Ris,Pasir Ris West,65 - 69,> 60 - 80,0,2022
Male,Pasir Ris,Pasir Ris West,65 - 69,> 80 - 100,10,2022
Male,Pasir Ris,Pasir Ris West,65 - 69,> 100 - 120,300,2022
Male,Pasir Ris,Pasir Ris West,65 - 69,> 120,590,2022
Male,Pasir Ris,Pasir Ris West,70 - 74,Total*,530,2022
Male,Pasir Ris,Pasir Ris West,70 - 74,> 60 - 80,0,2022
Male,Pasir Ris,Pasir Ris West,70 - 74,> 80 - 100,10,2022
Male,Pasir Ris,Pasir Ris West,70 - 74,> 100 - 120,180,2022
Male,Pasir Ris,Pasir Ris West,70 - 74,> 120,340,2022
Male,Pasir Ris,Pasir Ris West,75 - 79,Total*,230,2022
Male,Pasir Ris,Pasir Ris West,75 - 79,> 80 - 100,10,2022
Male,Pasir Ris,Pasir Ris West,75 - 79,> 100 - 120,70,2022
Male,Pasir Ris,Pasir Ris West,75 - 79,> 120,160,2022
Male,Pasir Ris,Pasir Ris West,80 - 84,Total*,140,2022
Male,Pasir Ris,Pasir Ris West,80 - 84,> 60 - 80,0,2022
Male,Pasir Ris,Pasir Ris West,80 - 84,> 100 - 120,50,2022
Male,Pasir Ris,Pasir Ris West,80 - 84,> 120,90,2022
Male,Pasir Ris,Pasir Ris West,85 - 89,Total*,80,2022
Male,Pasir Ris,Pasir Ris West,85 - 89,> 60 - 80,0,2022
Male,Pasir Ris,Pasir Ris West,85 - 89,> 80 - 100,0,2022
Male,Pasir Ris,Pasir Ris West,85 - 89,> 100 - 120,20,2022
Male,Pasir Ris,Pasir Ris West,85 - 89,> 120,60,2022
Male,Pasir Ris,Pasir Ris West,90 & Over,Total*,40,2022
Male,Pasir Ris,Pasir Ris West,90 & Over,> 100 - 120,10,2022
Male,Pasir Ris,Pasir Ris West,90 & Over,> 120,30,2022
Male,Punggol,Total,0 - 4,Total*,"7,060",2022
Male,Punggol,Total,0 - 4,? 60,340,2022
Male,Punggol,Total,0 - 4,> 60 - 80,500,2022
Male,Punggol,Total,0 - 4,> 80 - 100,"3,620",2022
Male,Punggol,Total,0 - 4,> 100 - 120,"2,380",2022
Male,Punggol,Total,0 - 4,> 120,220,2022
Male,Punggol,Total,15 - 19,Total*,"4,940",2022
Male,Punggol,Total,15 - 19,? 60,230,2022
Male,Punggol,Total,15 - 19,> 60 - 80,390,2022
Male,Punggol,Total,15 - 19,> 80 - 100,"1,690",2022
Male,Punggol,Total,15 - 19,> 100 - 120,"2,110",2022
Male,Punggol,Total,15 - 19,> 120,510,2022
Male,Punggol,Total,20 - 24,Total*,"4,170",2022
Male,Punggol,Total,20 - 24,? 60,280,2022
Male,Punggol,Total,20 - 24,> 60 - 80,350,2022
Male,Punggol,Total,20 - 24,> 80 - 100,"1,530",2022
Male,Punggol,Total,20 - 24,> 100 - 120,"1,630",2022
Male,Punggol,Total,20 - 24,> 120,380,2022
Male,Punggol,Total,25 - 29,Total*,"4,090",2022
Male,Punggol,Total,25 - 29,? 60,320,2022
Male,Punggol,Total,25 - 29,> 60 - 80,430,2022
Male,Punggol,Total,25 - 29,> 80 - 100,"1,760",2022
Male,Punggol,Total,25 - 29,> 100 - 120,"1,350",2022
Male,Punggol,Total,25 - 29,> 120,230,2022
Male,Punggol,Total,30 - 34,Total*,"7,320",2022
Male,Punggol,Total,30 - 34,? 60,310,2022
Male,Punggol,Total,30 - 34,> 60 - 80,660,2022
Male,Punggol,Total,30 - 34,> 80 - 100,"4,030",2022
Male,Punggol,Total,30 - 34,> 100 - 120,"2,140",2022
Male,Punggol,Total,30 - 34,> 120,180,2022
Male,Punggol,Total,35 - 39,Total*,"9,650",2022
Male,Punggol,Total,35 - 39,? 60,270,2022
Male,Punggol,Total,35 - 39,> 60 - 80,730,2022
Male,Punggol,Total,35 - 39,> 80 - 100,"5,300",2022
Male,Punggol,Total,35 - 39,> 100 - 120,"3,040",2022
Male,Punggol,Total,35 - 39,> 120,310,2022
Male,Punggol,Total,40 - 44,Total*,"9,630",2022
Male,Punggol,Total,40 - 44,? 60,410,2022
Male,Punggol,Total,40 - 44,> 60 - 80,630,2022
Male,Punggol,Total,40 - 44,> 80 - 100,"4,820",2022
Male,Punggol,Total,40 - 44,> 100 - 120,"3,290",2022
Male,Punggol,Total,40 - 44,> 120,470,2022
Male,Punggol,Total,45 - 49,Total*,"8,380",2022
Male,Punggol,Total,45 - 49,? 60,530,2022
Male,Punggol,Total,45 - 49,> 60 - 80,570,2022
Male,Punggol,Total,45 - 49,> 80 - 100,"3,340",2022
Male,Punggol,Total,45 - 49,> 100 - 120,"3,300",2022
Male,Punggol,Total,45 - 49,> 120,630,2022
Male,Punggol,Total,50 - 54,Total*,"5,870",2022
Male,Punggol,Total,50 - 54,? 60,470,2022
Male,Punggol,Total,50 - 54,> 60 - 80,520,2022
Male,Punggol,Total,50 - 54,> 80 - 100,"2,090",2022
Male,Punggol,Total,50 - 54,> 100 - 120,"2,330",2022
Male,Punggol,Total,50 - 54,> 120,460,2022
Male,Punggol,Total,55 - 59,Total*,"4,700",2022
Male,Punggol,Total,55 - 59,? 60,560,2022
Male,Punggol,Total,55 - 59,> 60 - 80,560,2022
Male,Punggol,Total,55 - 59,> 80 - 100,"1,700",2022
Male,Punggol,Total,55 - 59,> 100 - 120,"1,590",2022
Male,Punggol,Total,55 - 59,> 120,290,2022
Male,Punggol,Total,60 - 64,Total*,"3,550",2022
Male,Punggol,Total,60 - 64,? 60,450,2022
Male,Punggol,Total,60 - 64,> 60 - 80,410,2022
Male,Punggol,Total,60 - 64,> 80 - 100,"1,230",2022
Male,Punggol,Total,60 - 64,> 100 - 120,"1,220",2022
Male,Punggol,Total,60 - 64,> 120,220,2022
Male,Punggol,Total,65 - 69,Total*,"2,850",2022
Male,Punggol,Total,65 - 69,? 60,420,2022
Male,Punggol,Total,65 - 69,> 60 - 80,350,2022
Male,Punggol,Total,65 - 69,> 80 - 100,950,2022
Male,Punggol,Total,65 - 69,> 100 - 120,930,2022
Male,Punggol,Total,65 - 69,> 120,170,2022
Male,Punggol,Total,70 - 74,Total*,"2,160",2022
Male,Punggol,Total,70 - 74,? 60,380,2022
Male,Punggol,Total,70 - 74,> 60 - 80,240,2022
Male,Punggol,Total,70 - 74,> 80 - 100,750,2022
Male,Punggol,Total,70 - 74,> 100 - 120,640,2022
Male,Punggol,Total,70 - 74,> 120,120,2022
Male,Punggol,Total,75 - 79,Total*,"1,140",2022
Male,Punggol,Total,75 - 79,? 60,180,2022
Male,Punggol,Total,75 - 79,> 60 - 80,160,2022
Male,Punggol,Total,75 - 79,> 80 - 100,360,2022
Male,Punggol,Total,75 - 79,> 100 - 120,320,2022
Male,Punggol,Total,75 - 79,> 120,80,2022
Male,Punggol,Total,80 - 84,Total*,650,2022
Male,Punggol,Total,80 - 84,? 60,100,2022
Male,Punggol,Total,80 - 84,> 60 - 80,70,2022
Male,Punggol,Total,80 - 84,> 80 - 100,200,2022
Male,Punggol,Total,80 - 84,> 100 - 120,200,2022
Male,Punggol,Total,80 - 84,> 120,50,2022
Male,Punggol,Total,85 - 89,Total*,270,2022
Male,Punggol,Total,85 - 89,? 60,30,2022
Male,Punggol,Total,85 - 89,> 60 - 80,30,2022
Male,Punggol,Total,85 - 89,> 80 - 100,80,2022
Male,Punggol,Total,85 - 89,> 100 - 120,80,2022
Male,Punggol,Total,85 - 89,> 120,20,2022
Male,Punggol,Total,90 & Over,Total*,100,2022
Male,Punggol,Total,90 & Over,? 60,10,2022
Male,Punggol,Total,90 & Over,> 60 - 80,20,2022
Male,Punggol,Total,90 & Over,> 80 - 100,20,2022
Male,Punggol,Total,90 & Over,> 100 - 120,30,2022
Male,Punggol,Total,90 & Over,> 120,10,2022
Male,Punggol,Matilda,0 - 4,Total*,"2,290",2022
Male,Punggol,Matilda,0 - 4,? 60,120,2022
Male,Punggol,Matilda,0 - 4,> 60 - 80,200,2022
Male,Punggol,Matilda,0 - 4,> 80 - 100,"1,130",2022
Male,Punggol,Matilda,0 - 4,> 100 - 120,790,2022
Male,Punggol,Matilda,0 - 4,> 120,50,2022
Male,Punggol,Matilda,15 - 19,Total*,"1,240",2022
Male,Punggol,Matilda,15 - 19,? 60,70,2022
Male,Punggol,Matilda,15 - 19,> 60 - 80,160,2022
Male,Punggol,Matilda,15 - 19,> 80 - 100,400,2022
Male,Punggol,Matilda,15 - 19,> 100 - 120,500,2022
Male,Punggol,Matilda,15 - 19,> 120,110,2022
Male,Punggol,Matilda,20 - 24,Total*,"1,070",2022
Male,Punggol,Matilda,20 - 24,? 60,100,2022
Male,Punggol,Matilda,20 - 24,> 60 - 80,140,2022
Male,Punggol,Matilda,20 - 24,> 80 - 100,400,2022
Male,Punggol,Matilda,20 - 24,> 100 - 120,350,2022
Male,Punggol,Matilda,20 - 24,> 120,80,2022
Male,Punggol,Matilda,25 - 29,Total*,"1,130",2022
Male,Punggol,Matilda,25 - 29,? 60,110,2022
Male,Punggol,Matilda,25 - 29,> 60 - 80,180,2022
Male,Punggol,Matilda,25 - 29,> 80 - 100,470,2022
Male,Punggol,Matilda,25 - 29,> 100 - 120,330,2022
Male,Punggol,Matilda,25 - 29,> 120,50,2022
Male,Punggol,Matilda,30 - 34,Total*,"2,230",2022
Male,Punggol,Matilda,30 - 34,? 60,100,2022
Male,Punggol,Matilda,30 - 34,> 60 - 80,230,2022
Male,Punggol,Matilda,30 - 34,> 80 - 100,"1,240",2022
Male,Punggol,Matilda,30 - 34,> 100 - 120,630,2022
Male,Punggol,Matilda,30 - 34,> 120,30,2022
Male,Punggol,Matilda,35 - 39,Total*,"3,050",2022
Male,Punggol,Matilda,35 - 39,? 60,90,2022
Male,Punggol,Matilda,35 - 39,> 60 - 80,270,2022
Male,Punggol,Matilda,35 - 39,> 80 - 100,"1,700",2022
Male,Punggol,Matilda,35 - 39,> 100 - 120,920,2022
Male,Punggol,Matilda,35 - 39,> 120,80,2022
Male,Punggol,Matilda,40 - 44,Total*,"3,010",2022
Male,Punggol,Matilda,40 - 44,? 60,120,2022
Male,Punggol,Matilda,40 - 44,> 60 - 80,220,2022
Male,Punggol,Matilda,40 - 44,> 80 - 100,"1,520",2022
Male,Punggol,Matilda,40 - 44,> 100 - 120,"1,030",2022
Male,Punggol,Matilda,40 - 44,> 120,110,2022
Male,Punggol,Matilda,45 - 49,Total*,"2,270",2022
Male,Punggol,Matilda,45 - 49,? 60,150,2022
Male,Punggol,Matilda,45 - 49,> 60 - 80,230,2022
Male,Punggol,Matilda,45 - 49,> 80 - 100,890,2022
Male,Punggol,Matilda,45 - 49,> 100 - 120,860,2022
Male,Punggol,Matilda,45 - 49,> 120,140,2022
Male,Punggol,Matilda,50 - 54,Total*,"1,520",2022
Male,Punggol,Matilda,50 - 54,? 60,170,2022
Male,Punggol,Matilda,50 - 54,> 60 - 80,190,2022
Male,Punggol,Matilda,50 - 54,> 80 - 100,500,2022
Male,Punggol,Matilda,50 - 54,> 100 - 120,560,2022
Male,Punggol,Matilda,50 - 54,> 120,100,2022
Male,Punggol,Matilda,55 - 59,Total*,"1,250",2022
Male,Punggol,Matilda,55 - 59,? 60,200,2022
Male,Punggol,Matilda,55 - 59,> 60 - 80,210,2022
Male,Punggol,Matilda,55 - 59,> 80 - 100,430,2022
Male,Punggol,Matilda,55 - 59,> 100 - 120,370,2022
Male,Punggol,Matilda,55 - 59,> 120,50,2022
Male,Punggol,Matilda,60 - 64,Total*,890,2022
Male,Punggol,Matilda,60 - 64,? 60,140,2022
Male,Punggol,Matilda,60 - 64,> 60 - 80,150,2022
Male,Punggol,Matilda,60 - 64,> 80 - 100,310,2022
Male,Punggol,Matilda,60 - 64,> 100 - 120,260,2022
Male,Punggol,Matilda,60 - 64,> 120,40,2022
Male,Punggol,Matilda,65 - 69,Total*,710,2022
Male,Punggol,Matilda,65 - 69,? 60,150,2022
Male,Punggol,Matilda,65 - 69,> 60 - 80,130,2022
Male,Punggol,Matilda,65 - 69,> 80 - 100,210,2022
Male,Punggol,Matilda,65 - 69,> 100 - 120,200,2022
Male,Punggol,Matilda,65 - 69,> 120,20,2022
Male,Punggol,Matilda,70 - 74,Total*,580,2022
Male,Punggol,Matilda,70 - 74,? 60,150,2022
Male,Punggol,Matilda,70 - 74,> 60 - 80,80,2022
Male,Punggol,Matilda,70 - 74,> 80 - 100,180,2022
Male,Punggol,Matilda,70 - 74,> 100 - 120,150,2022
Male,Punggol,Matilda,70 - 74,> 120,20,2022
Male,Punggol,Matilda,75 - 79,Total*,300,2022
Male,Punggol,Matilda,75 - 79,? 60,60,2022
Male,Punggol,Matilda,75 - 79,> 60 - 80,50,2022
Male,Punggol,Matilda,75 - 79,> 80 - 100,90,2022
Male,Punggol,Matilda,75 - 79,> 100 - 120,90,2022
Male,Punggol,Matilda,75 - 79,> 120,0,2022
Male,Punggol,Matilda,80 - 84,Total*,190,2022
Male,Punggol,Matilda,80 - 84,? 60,50,2022
Male,Punggol,Matilda,80 - 84,> 60 - 80,20,2022
Male,Punggol,Matilda,80 - 84,> 80 - 100,70,2022
Male,Punggol,Matilda,80 - 84,> 100 - 120,40,2022
Male,Punggol,Matilda,80 - 84,> 120,10,2022
Male,Punggol,Matilda,85 - 89,Total*,70,2022
Male,Punggol,Matilda,85 - 89,? 60,10,2022
Male,Punggol,Matilda,85 - 89,> 60 - 80,20,2022
Male,Punggol,Matilda,85 - 89,> 80 - 100,20,2022
Male,Punggol,Matilda,85 - 89,> 100 - 120,10,2022
Male,Punggol,Matilda,85 - 89,> 120,10,2022
Male,Punggol,Matilda,90 & Over,Total*,20,2022
Male,Punggol,Matilda,90 & Over,? 60,0,2022
Male,Punggol,Matilda,90 & Over,> 60 - 80,10,2022
Male,Punggol,Matilda,90 & Over,> 80 - 100,10,2022
Male,Punggol,Matilda,90 & Over,> 100 - 120,10,2022
Male,Punggol,Matilda,90 & Over,> 120,0,2022
Male,Punggol,Northshore,0 - 4,Total*,570,2022
Male,Punggol,Northshore,0 - 4,? 60,10,2022
Male,Punggol,Northshore,0 - 4,> 60 - 80,60,2022
Male,Punggol,Northshore,0 - 4,> 80 - 100,360,2022
Male,Punggol,Northshore,0 - 4,> 100 - 120,130,2022
Male,Punggol,Northshore,0 - 4,> 120,10,2022
Male,Punggol,Northshore,15 - 19,Total*,200,2022
Male,Punggol,Northshore,15 - 19,? 60,20,2022
Male,Punggol,Northshore,15 - 19,> 60 - 80,20,2022
Male,Punggol,Northshore,15 - 19,> 80 - 100,80,2022
Male,Punggol,Northshore,15 - 19,> 100 - 120,40,2022
Male,Punggol,Northshore,15 - 19,> 120,40,2022
Male,Punggol,Northshore,20 - 24,Total*,150,2022
Male,Punggol,Northshore,20 - 24,? 60,20,2022
Male,Punggol,Northshore,20 - 24,> 60 - 80,20,2022
Male,Punggol,Northshore,20 - 24,> 80 - 100,50,2022
Male,Punggol,Northshore,20 - 24,> 100 - 120,30,2022
Male,Punggol,Northshore,20 - 24,> 120,40,2022
Male,Punggol,Northshore,25 - 29,Total*,270,2022
Male,Punggol,Northshore,25 - 29,? 60,20,2022
Male,Punggol,Northshore,25 - 29,> 60 - 80,40,2022
Male,Punggol,Northshore,25 - 29,> 80 - 100,140,2022
Male,Punggol,Northshore,25 - 29,> 100 - 120,40,2022
Male,Punggol,Northshore,25 - 29,> 120,30,2022
Male,Punggol,Northshore,30 - 34,Total*,870,2022
Male,Punggol,Northshore,30 - 34,? 60,20,2022
Male,Punggol,Northshore,30 - 34,> 60 - 80,70,2022
Male,Punggol,Northshore,30 - 34,> 80 - 100,560,2022
Male,Punggol,Northshore,30 - 34,> 100 - 120,200,2022
Male,Punggol,Northshore,30 - 34,> 120,20,2022
Male,Punggol,Northshore,35 - 39,Total*,450,2022
Male,Punggol,Northshore,35 - 39,? 60,20,2022
Male,Punggol,Northshore,35 - 39,> 60 - 80,40,2022
Male,Punggol,Northshore,35 - 39,> 80 - 100,240,2022
Male,Punggol,Northshore,35 - 39,> 100 - 120,130,2022
Male,Punggol,Northshore,35 - 39,> 120,10,2022
Male,Punggol,Northshore,40 - 44,Total*,330,2022
Male,Punggol,Northshore,40 - 44,? 60,80,2022
Male,Punggol,Northshore,40 - 44,> 60 - 80,30,2022
Male,Punggol,Northshore,40 - 44,> 80 - 100,110,2022
Male,Punggol,Northshore,40 - 44,> 100 - 120,70,2022
Male,Punggol,Northshore,40 - 44,> 120,30,2022
Male,Punggol,Northshore,45 - 49,Total*,380,2022
Male,Punggol,Northshore,45 - 49,? 60,140,2022
Male,Punggol,Northshore,45 - 49,> 60 - 80,40,2022
Male,Punggol,Northshore,45 - 49,> 80 - 100,110,2022
Male,Punggol,Northshore,45 - 49,> 100 - 120,50,2022
Male,Punggol,Northshore,45 - 49,> 120,40,2022
Male,Punggol,Northshore,50 - 54,Total*,310,2022
Male,Punggol,Northshore,50 - 54,? 60,90,2022
Male,Punggol,Northshore,50 - 54,> 60 - 80,40,2022
Male,Punggol,Northshore,50 - 54,> 80 - 100,90,2022
Male,Punggol,Northshore,50 - 54,> 100 - 120,50,2022
Male,Punggol,Northshore,50 - 54,> 120,40,2022
Male,Punggol,Northshore,55 - 59,Total*,260,2022
Male,Punggol,Northshore,55 - 59,? 60,90,2022
Male,Punggol,Northshore,55 - 59,> 60 - 80,30,2022
Male,Punggol,Northshore,55 - 59,> 80 - 100,70,2022
Male,Punggol,Northshore,55 - 59,> 100 - 120,30,2022
Male,Punggol,Northshore,55 - 59,> 120,30,2022
Male,Punggol,Northshore,60 - 64,Total*,170,2022
Male,Punggol,Northshore,60 - 64,? 60,90,2022
Male,Punggol,Northshore,60 - 64,> 60 - 80,20,2022
Male,Punggol,Northshore,60 - 64,> 80 - 100,30,2022
Male,Punggol,Northshore,60 - 64,> 100 - 120,20,2022
Male,Punggol,Northshore,60 - 64,> 120,20,2022
Male,Punggol,Northshore,65 - 69,Total*,170,2022
Male,Punggol,Northshore,65 - 69,? 60,90,2022
Male,Punggol,Northshore,65 - 69,> 60 - 80,30,2022
Male,Punggol,Northshore,65 - 69,> 80 - 100,30,2022
Male,Punggol,Northshore,65 - 69,> 100 - 120,10,2022
Male,Punggol,Northshore,65 - 69,> 120,20,2022
Male,Punggol,Northshore,70 - 74,Total*,120,2022
Male,Punggol,Northshore,70 - 74,? 60,60,2022
Male,Punggol,Northshore,70 - 74,> 60 - 80,20,2022
Male,Punggol,Northshore,70 - 74,> 80 - 100,20,2022
Male,Punggol,Northshore,70 - 74,> 100 - 120,10,2022
Male,Punggol,Northshore,70 - 74,> 120,10,2022
Male,Punggol,Northshore,75 - 79,Total*,60,2022
Male,Punggol,Northshore,75 - 79,? 60,20,2022
Male,Punggol,Northshore,75 - 79,> 60 - 80,10,2022
Male,Punggol,Northshore,75 - 79,> 80 - 100,10,2022
Male,Punggol,Northshore,75 - 79,> 100 - 120,10,2022
Male,Punggol,Northshore,75 - 79,> 120,10,2022
Male,Punggol,Northshore,80 - 84,Total*,30,2022
Male,Punggol,Northshore,80 - 84,? 60,10,2022
Male,Punggol,Northshore,80 - 84,> 60 - 80,0,2022
Male,Punggol,Northshore,80 - 84,> 80 - 100,10,2022
Male,Punggol,Northshore,80 - 84,> 100 - 120,0,2022
Male,Punggol,Northshore,80 - 84,> 120,10,2022
Male,Punggol,Northshore,85 - 89,Total*,10,2022
Male,Punggol,Northshore,85 - 89,? 60,0,2022
Male,Punggol,Northshore,85 - 89,> 60 - 80,0,2022
Male,Punggol,Northshore,85 - 89,> 80 - 100,0,2022
Male,Punggol,Northshore,85 - 89,> 100 - 120,0,2022
Male,Punggol,Northshore,85 - 89,> 120,0,2022
Male,Punggol,Northshore,90 & Over,Total*,0,2022
Male,Punggol,Northshore,90 & Over,? 60,0,2022
Male,Punggol,Northshore,90 & Over,> 120,0,2022
Male,Punggol,Punggol Field,0 - 4,Total*,"1,010",2022
Male,Punggol,Punggol Field,0 - 4,? 60,70,2022
Male,Punggol,Punggol Field,0 - 4,> 60 - 80,20,2022
Male,Punggol,Punggol Field,0 - 4,> 80 - 100,300,2022
Male,Punggol,Punggol Field,0 - 4,> 100 - 120,530,2022
Male,Punggol,Punggol Field,0 - 4,> 120,90,2022
Male,Punggol,Punggol Field,15 - 19,Total*,"1,750",2022
Male,Punggol,Punggol Field,15 - 19,? 60,40,2022
Male,Punggol,Punggol Field,15 - 19,> 60 - 80,20,2022
Male,Punggol,Punggol Field,15 - 19,> 80 - 100,430,2022
Male,Punggol,Punggol Field,15 - 19,> 100 - 120,"1,030",2022
Male,Punggol,Punggol Field,15 - 19,> 120,240,2022
Male,Punggol,Punggol Field,20 - 24,Total*,"1,540",2022
Male,Punggol,Punggol Field,20 - 24,? 60,30,2022
Male,Punggol,Punggol Field,20 - 24,> 60 - 80,10,2022
Male,Punggol,Punggol Field,20 - 24,> 80 - 100,440,2022
Male,Punggol,Punggol Field,20 - 24,> 100 - 120,880,2022
Male,Punggol,Punggol Field,20 - 24,> 120,180,2022
Male,Punggol,Punggol Field,25 - 29,Total*,"1,260",2022
Male,Punggol,Punggol Field,25 - 29,? 60,40,2022
Male,Punggol,Punggol Field,25 - 29,> 60 - 80,20,2022
Male,Punggol,Punggol Field,25 - 29,> 80 - 100,420,2022
Male,Punggol,Punggol Field,25 - 29,> 100 - 120,670,2022
Male,Punggol,Punggol Field,25 - 29,> 120,110,2022
Male,Punggol,Punggol Field,30 - 34,Total*,"1,320",2022
Male,Punggol,Punggol Field,30 - 34,? 60,40,2022
Male,Punggol,Punggol Field,30 - 34,> 60 - 80,30,2022
Male,Punggol,Punggol Field,30 - 34,> 80 - 100,470,2022
Male,Punggol,Punggol Field,30 - 34,> 100 - 120,690,2022
Male,Punggol,Punggol Field,30 - 34,> 120,100,2022
Male,Punggol,Punggol Field,35 - 39,Total*,"1,530",2022
Male,Punggol,Punggol Field,35 - 39,? 60,30,2022
Male,Punggol,Punggol Field,35 - 39,> 60 - 80,30,2022
Male,Punggol,Punggol Field,35 - 39,> 80 - 100,540,2022
Male,Punggol,Punggol Field,35 - 39,> 100 - 120,790,2022
Male,Punggol,Punggol Field,35 - 39,> 120,140,2022
Male,Punggol,Punggol Field,40 - 44,Total*,"2,100",2022
Male,Punggol,Punggol Field,40 - 44,? 60,30,2022
Male,Punggol,Punggol Field,40 - 44,> 60 - 80,40,2022
Male,Punggol,Punggol Field,40 - 44,> 80 - 100,670,2022
Male,Punggol,Punggol Field,40 - 44,> 100 - 120,"1,140",2022
Male,Punggol,Punggol Field,40 - 44,> 120,210,2022
