Sex,PA,Subzone,AG,Floor Area,Population,Time
Female,Bukit Panjang,Dairy Farm,80 - 84,Total*,40,2022
Female,Bukit Panjang,Dairy Farm,80 - 84,> 80 - 100,0,2022
Female,Bukit Panjang,Dairy Farm,80 - 84,> 100 - 120,10,2022
Female,Bukit Panjang,Dairy Farm,80 - 84,> 120,30,2022
Female,Bukit Panjang,Dairy Farm,85 - 89,Total*,30,2022
Female,Bukit Panjang,Dairy Farm,85 - 89,> 80 - 100,0,2022
Female,Bukit Panjang,Dairy Farm,85 - 89,> 100 - 120,10,2022
Female,Bukit Panjang,Dairy Farm,85 - 89,> 120,20,2022
Female,Bukit Panjang,Dairy Farm,90 & Over,Total*,20,2022
Female,Bukit Panjang,Dairy Farm,90 & Over,> 100 - 120,0,2022
Female,Bukit Panjang,Dairy Farm,90 & Over,> 120,10,2022
Female,Bukit Panjang,Fajar,0 - 4,Total*,590,2022
Female,Bukit Panjang,Fajar,0 - 4,? 60,10,2022
Female,Bukit Panjang,Fajar,0 - 4,> 60 - 80,40,2022
Female,Bukit Panjang,Fajar,0 - 4,> 80 - 100,230,2022
Female,Bukit Panjang,Fajar,0 - 4,> 100 - 120,210,2022
Female,Bukit Panjang,Fajar,0 - 4,> 120,110,2022
Female,Bukit Panjang,Fajar,15 - 19,Total*,710,2022
Female,Bukit Panjang,Fajar,15 - 19,? 60,10,2022
Female,Bukit Panjang,Fajar,15 - 19,> 60 - 80,60,2022
Female,Bukit Panjang,Fajar,15 - 19,> 80 - 100,190,2022
Female,Bukit Panjang,Fajar,15 - 19,> 100 - 120,300,2022
Female,Bukit Panjang,Fajar,15 - 19,> 120,160,2022
Female,Bukit Panjang,Fajar,20 - 24,Total*,760,2022
Female,Bukit Panjang,Fajar,20 - 24,? 60,10,2022
Female,Bukit Panjang,Fajar,20 - 24,> 60 - 80,60,2022
Female,Bukit Panjang,Fajar,20 - 24,> 80 - 100,170,2022
Female,Bukit Panjang,Fajar,20 - 24,> 100 - 120,330,2022
Female,Bukit Panjang,Fajar,20 - 24,> 120,190,2022
Female,Bukit Panjang,Fajar,25 - 29,Total*,990,2022
Female,Bukit Panjang,Fajar,25 - 29,? 60,10,2022
Female,Bukit Panjang,Fajar,25 - 29,> 60 - 80,80,2022
Female,Bukit Panjang,Fajar,25 - 29,> 80 - 100,250,2022
Female,Bukit Panjang,Fajar,25 - 29,> 100 - 120,380,2022
Female,Bukit Panjang,Fajar,25 - 29,> 120,280,2022
Female,Bukit Panjang,Fajar,30 - 34,Total*,"1,160",2022
Female,Bukit Panjang,Fajar,30 - 34,? 60,10,2022
Female,Bukit Panjang,Fajar,30 - 34,> 60 - 80,90,2022
Female,Bukit Panjang,Fajar,30 - 34,> 80 - 100,380,2022
Female,Bukit Panjang,Fajar,30 - 34,> 100 - 120,440,2022
Female,Bukit Panjang,Fajar,30 - 34,> 120,250,2022
Female,Bukit Panjang,Fajar,35 - 39,Total*,"1,090",2022
Female,Bukit Panjang,Fajar,35 - 39,? 60,10,2022
Female,Bukit Panjang,Fajar,35 - 39,> 60 - 80,80,2022
Female,Bukit Panjang,Fajar,35 - 39,> 80 - 100,460,2022
Female,Bukit Panjang,Fajar,35 - 39,> 100 - 120,350,2022
Female,Bukit Panjang,Fajar,35 - 39,> 120,190,2022
Female,Bukit Panjang,Fajar,40 - 44,Total*,"1,010",2022
Female,Bukit Panjang,Fajar,40 - 44,? 60,10,2022
Female,Bukit Panjang,Fajar,40 - 44,> 60 - 80,70,2022
Female,Bukit Panjang,Fajar,40 - 44,> 80 - 100,360,2022
Female,Bukit Panjang,Fajar,40 - 44,> 100 - 120,340,2022
Female,Bukit Panjang,Fajar,40 - 44,> 120,240,2022
Female,Bukit Panjang,Fajar,45 - 49,Total*,940,2022
Female,Bukit Panjang,Fajar,45 - 49,? 60,10,2022
Female,Bukit Panjang,Fajar,45 - 49,> 60 - 80,60,2022
Female,Bukit Panjang,Fajar,45 - 49,> 80 - 100,280,2022
Female,Bukit Panjang,Fajar,45 - 49,> 100 - 120,390,2022
Female,Bukit Panjang,Fajar,45 - 49,> 120,210,2022
Female,Bukit Panjang,Fajar,50 - 54,Total*,930,2022
Female,Bukit Panjang,Fajar,50 - 54,? 60,20,2022
Female,Bukit Panjang,Fajar,50 - 54,> 60 - 80,60,2022
Female,Bukit Panjang,Fajar,50 - 54,> 80 - 100,220,2022
Female,Bukit Panjang,Fajar,50 - 54,> 100 - 120,400,2022
Female,Bukit Panjang,Fajar,50 - 54,> 120,220,2022
Female,Bukit Panjang,Fajar,55 - 59,Total*,"1,050",2022
Female,Bukit Panjang,Fajar,55 - 59,? 60,20,2022
Female,Bukit Panjang,Fajar,55 - 59,> 60 - 80,70,2022
Female,Bukit Panjang,Fajar,55 - 59,> 80 - 100,190,2022
Female,Bukit Panjang,Fajar,55 - 59,> 100 - 120,470,2022
Female,Bukit Panjang,Fajar,55 - 59,> 120,310,2022
Female,Bukit Panjang,Fajar,60 - 64,Total*,930,2022
Female,Bukit Panjang,Fajar,60 - 64,? 60,30,2022
Female,Bukit Panjang,Fajar,60 - 64,> 60 - 80,60,2022
Female,Bukit Panjang,Fajar,60 - 64,> 80 - 100,210,2022
Female,Bukit Panjang,Fajar,60 - 64,> 100 - 120,370,2022
Female,Bukit Panjang,Fajar,60 - 64,> 120,260,2022
Female,Bukit Panjang,Fajar,65 - 69,Total*,730,2022
Female,Bukit Panjang,Fajar,65 - 69,? 60,40,2022
Female,Bukit Panjang,Fajar,65 - 69,> 60 - 80,30,2022
Female,Bukit Panjang,Fajar,65 - 69,> 80 - 100,150,2022
Female,Bukit Panjang,Fajar,65 - 69,> 100 - 120,300,2022
Female,Bukit Panjang,Fajar,65 - 69,> 120,220,2022
Female,Bukit Panjang,Fajar,70 - 74,Total*,520,2022
Female,Bukit Panjang,Fajar,70 - 74,? 60,40,2022
Female,Bukit Panjang,Fajar,70 - 74,> 60 - 80,30,2022
Female,Bukit Panjang,Fajar,70 - 74,> 80 - 100,90,2022
Female,Bukit Panjang,Fajar,70 - 74,> 100 - 120,200,2022
Female,Bukit Panjang,Fajar,70 - 74,> 120,160,2022
Female,Bukit Panjang,Fajar,75 - 79,Total*,280,2022
Female,Bukit Panjang,Fajar,75 - 79,? 60,20,2022
Female,Bukit Panjang,Fajar,75 - 79,> 60 - 80,20,2022
Female,Bukit Panjang,Fajar,75 - 79,> 80 - 100,50,2022
Female,Bukit Panjang,Fajar,75 - 79,> 100 - 120,120,2022
Female,Bukit Panjang,Fajar,75 - 79,> 120,80,2022
Female,Bukit Panjang,Fajar,80 - 84,Total*,200,2022
Female,Bukit Panjang,Fajar,80 - 84,? 60,10,2022
Female,Bukit Panjang,Fajar,80 - 84,> 60 - 80,10,2022
Female,Bukit Panjang,Fajar,80 - 84,> 80 - 100,30,2022
Female,Bukit Panjang,Fajar,80 - 84,> 100 - 120,90,2022
Female,Bukit Panjang,Fajar,80 - 84,> 120,60,2022
Female,Bukit Panjang,Fajar,85 - 89,Total*,100,2022
Female,Bukit Panjang,Fajar,85 - 89,? 60,0,2022
Female,Bukit Panjang,Fajar,85 - 89,> 60 - 80,10,2022
Female,Bukit Panjang,Fajar,85 - 89,> 80 - 100,10,2022
Female,Bukit Panjang,Fajar,85 - 89,> 100 - 120,50,2022
Female,Bukit Panjang,Fajar,85 - 89,> 120,30,2022
Female,Bukit Panjang,Fajar,90 & Over,Total*,60,2022
Female,Bukit Panjang,Fajar,90 & Over,? 60,0,2022
Female,Bukit Panjang,Fajar,90 & Over,> 60 - 80,10,2022
Female,Bukit Panjang,Fajar,90 & Over,> 80 - 100,10,2022
Female,Bukit Panjang,Fajar,90 & Over,> 100 - 120,20,2022
Female,Bukit Panjang,Fajar,90 & Over,> 120,20,2022
Female,Bukit Panjang,Jelebu,0 - 4,Total*,430,2022
Female,Bukit Panjang,Jelebu,0 - 4,? 60,0,2022
Female,Bukit Panjang,Jelebu,0 - 4,> 60 - 80,60,2022
Female,Bukit Panjang,Jelebu,0 - 4,> 80 - 100,50,2022
Female,Bukit Panjang,Jelebu,0 - 4,> 100 - 120,150,2022
Female,Bukit Panjang,Jelebu,0 - 4,> 120,170,2022
Female,Bukit Panjang,Jelebu,15 - 19,Total*,800,2022
Female,Bukit Panjang,Jelebu,15 - 19,? 60,0,2022
Female,Bukit Panjang,Jelebu,15 - 19,> 60 - 80,70,2022
Female,Bukit Panjang,Jelebu,15 - 19,> 80 - 100,80,2022
Female,Bukit Panjang,Jelebu,15 - 19,> 100 - 120,270,2022
Female,Bukit Panjang,Jelebu,15 - 19,> 120,370,2022
Female,Bukit Panjang,Jelebu,20 - 24,Total*,"1,070",2022
Female,Bukit Panjang,Jelebu,20 - 24,? 60,0,2022
Female,Bukit Panjang,Jelebu,20 - 24,> 60 - 80,120,2022
Female,Bukit Panjang,Jelebu,20 - 24,> 80 - 100,70,2022
Female,Bukit Panjang,Jelebu,20 - 24,> 100 - 120,410,2022
Female,Bukit Panjang,Jelebu,20 - 24,> 120,470,2022
Female,Bukit Panjang,Jelebu,25 - 29,Total*,"1,290",2022
Female,Bukit Panjang,Jelebu,25 - 29,? 60,20,2022
Female,Bukit Panjang,Jelebu,25 - 29,> 60 - 80,160,2022
Female,Bukit Panjang,Jelebu,25 - 29,> 80 - 100,110,2022
Female,Bukit Panjang,Jelebu,25 - 29,> 100 - 120,460,2022
Female,Bukit Panjang,Jelebu,25 - 29,> 120,550,2022
Female,Bukit Panjang,Jelebu,30 - 34,Total*,"1,190",2022
Female,Bukit Panjang,Jelebu,30 - 34,? 60,30,2022
Female,Bukit Panjang,Jelebu,30 - 34,> 60 - 80,140,2022
Female,Bukit Panjang,Jelebu,30 - 34,> 80 - 100,110,2022
Female,Bukit Panjang,Jelebu,30 - 34,> 100 - 120,430,2022
Female,Bukit Panjang,Jelebu,30 - 34,> 120,480,2022
Female,Bukit Panjang,Jelebu,35 - 39,Total*,860,2022
Female,Bukit Panjang,Jelebu,35 - 39,? 60,30,2022
Female,Bukit Panjang,Jelebu,35 - 39,> 60 - 80,120,2022
Female,Bukit Panjang,Jelebu,35 - 39,> 80 - 100,110,2022
Female,Bukit Panjang,Jelebu,35 - 39,> 100 - 120,300,2022
Female,Bukit Panjang,Jelebu,35 - 39,> 120,310,2022
Female,Bukit Panjang,Jelebu,40 - 44,Total*,910,2022
Female,Bukit Panjang,Jelebu,40 - 44,? 60,20,2022
Female,Bukit Panjang,Jelebu,40 - 44,> 60 - 80,120,2022
Female,Bukit Panjang,Jelebu,40 - 44,> 80 - 100,90,2022
Female,Bukit Panjang,Jelebu,40 - 44,> 100 - 120,340,2022
Female,Bukit Panjang,Jelebu,40 - 44,> 120,330,2022
Female,Bukit Panjang,Jelebu,45 - 49,Total*,"1,170",2022
Female,Bukit Panjang,Jelebu,45 - 49,? 60,20,2022
Female,Bukit Panjang,Jelebu,45 - 49,> 60 - 80,170,2022
Female,Bukit Panjang,Jelebu,45 - 49,> 80 - 100,120,2022
Female,Bukit Panjang,Jelebu,45 - 49,> 100 - 120,440,2022
Female,Bukit Panjang,Jelebu,45 - 49,> 120,420,2022
Female,Bukit Panjang,Jelebu,50 - 54,Total*,"1,280",2022
Female,Bukit Panjang,Jelebu,50 - 54,? 60,20,2022
Female,Bukit Panjang,Jelebu,50 - 54,> 60 - 80,160,2022
Female,Bukit Panjang,Jelebu,50 - 54,> 80 - 100,100,2022
Female,Bukit Panjang,Jelebu,50 - 54,> 100 - 120,460,2022
Female,Bukit Panjang,Jelebu,50 - 54,> 120,540,2022
Female,Bukit Panjang,Jelebu,55 - 59,Total*,"1,390",2022
Female,Bukit Panjang,Jelebu,55 - 59,? 60,0,2022
Female,Bukit Panjang,Jelebu,55 - 59,> 60 - 80,230,2022
Female,Bukit Panjang,Jelebu,55 - 59,> 80 - 100,130,2022
Female,Bukit Panjang,Jelebu,55 - 59,> 100 - 120,500,2022
Female,Bukit Panjang,Jelebu,55 - 59,> 120,530,2022
Female,Bukit Panjang,Jelebu,60 - 64,Total*,"1,370",2022
Female,Bukit Panjang,Jelebu,60 - 64,? 60,0,2022
Female,Bukit Panjang,Jelebu,60 - 64,> 60 - 80,200,2022
Female,Bukit Panjang,Jelebu,60 - 64,> 80 - 100,110,2022
Female,Bukit Panjang,Jelebu,60 - 64,> 100 - 120,510,2022
Female,Bukit Panjang,Jelebu,60 - 64,> 120,560,2022
Female,Bukit Panjang,Jelebu,65 - 69,Total*,"1,060",2022
Female,Bukit Panjang,Jelebu,65 - 69,? 60,0,2022
Female,Bukit Panjang,Jelebu,65 - 69,> 60 - 80,190,2022
Female,Bukit Panjang,Jelebu,65 - 69,> 80 - 100,90,2022
Female,Bukit Panjang,Jelebu,65 - 69,> 100 - 120,370,2022
Female,Bukit Panjang,Jelebu,65 - 69,> 120,400,2022
Female,Bukit Panjang,Jelebu,70 - 74,Total*,680,2022
Female,Bukit Panjang,Jelebu,70 - 74,> 60 - 80,120,2022
Female,Bukit Panjang,Jelebu,70 - 74,> 80 - 100,50,2022
Female,Bukit Panjang,Jelebu,70 - 74,> 100 - 120,260,2022
Female,Bukit Panjang,Jelebu,70 - 74,> 120,250,2022
Female,Bukit Panjang,Jelebu,75 - 79,Total*,400,2022
Female,Bukit Panjang,Jelebu,75 - 79,? 60,0,2022
Female,Bukit Panjang,Jelebu,75 - 79,> 60 - 80,80,2022
Female,Bukit Panjang,Jelebu,75 - 79,> 80 - 100,40,2022
Female,Bukit Panjang,Jelebu,75 - 79,> 100 - 120,150,2022
Female,Bukit Panjang,Jelebu,75 - 79,> 120,130,2022
Female,Bukit Panjang,Jelebu,80 - 84,Total*,280,2022
Female,Bukit Panjang,Jelebu,80 - 84,? 60,0,2022
Female,Bukit Panjang,Jelebu,80 - 84,> 60 - 80,50,2022
Female,Bukit Panjang,Jelebu,80 - 84,> 80 - 100,20,2022
Female,Bukit Panjang,Jelebu,80 - 84,> 100 - 120,110,2022
Female,Bukit Panjang,Jelebu,80 - 84,> 120,100,2022
Female,Bukit Panjang,Jelebu,85 - 89,Total*,160,2022
Female,Bukit Panjang,Jelebu,85 - 89,? 60,0,2022
Female,Bukit Panjang,Jelebu,85 - 89,> 60 - 80,20,2022
Female,Bukit Panjang,Jelebu,85 - 89,> 80 - 100,10,2022
Female,Bukit Panjang,Jelebu,85 - 89,> 100 - 120,70,2022
Female,Bukit Panjang,Jelebu,85 - 89,> 120,60,2022
Female,Bukit Panjang,Jelebu,90 & Over,Total*,80,2022
Female,Bukit Panjang,Jelebu,90 & Over,> 60 - 80,10,2022
Female,Bukit Panjang,Jelebu,90 & Over,> 80 - 100,10,2022
Female,Bukit Panjang,Jelebu,90 & Over,> 100 - 120,40,2022
Female,Bukit Panjang,Jelebu,90 & Over,> 120,30,2022
Female,Bukit Panjang,Nature Reserve,0 - 4,Total*,80,2022
Female,Bukit Panjang,Nature Reserve,0 - 4,> 80 - 100,10,2022
Female,Bukit Panjang,Nature Reserve,0 - 4,> 100 - 120,30,2022
Female,Bukit Panjang,Nature Reserve,0 - 4,> 120,40,2022
Female,Bukit Panjang,Nature Reserve,15 - 19,Total*,140,2022
Female,Bukit Panjang,Nature Reserve,15 - 19,> 80 - 100,0,2022
Female,Bukit Panjang,Nature Reserve,15 - 19,> 100 - 120,50,2022
Female,Bukit Panjang,Nature Reserve,15 - 19,> 120,90,2022
Female,Bukit Panjang,Nature Reserve,20 - 24,Total*,130,2022
Female,Bukit Panjang,Nature Reserve,20 - 24,> 60 - 80,0,2022
Female,Bukit Panjang,Nature Reserve,20 - 24,> 80 - 100,0,2022
Female,Bukit Panjang,Nature Reserve,20 - 24,> 100 - 120,40,2022
Female,Bukit Panjang,Nature Reserve,20 - 24,> 120,80,2022
Female,Bukit Panjang,Nature Reserve,25 - 29,Total*,130,2022
Female,Bukit Panjang,Nature Reserve,25 - 29,> 60 - 80,0,2022
Female,Bukit Panjang,Nature Reserve,25 - 29,> 80 - 100,0,2022
Female,Bukit Panjang,Nature Reserve,25 - 29,> 100 - 120,40,2022
Female,Bukit Panjang,Nature Reserve,25 - 29,> 120,90,2022
Female,Bukit Panjang,Nature Reserve,30 - 34,Total*,120,2022
Female,Bukit Panjang,Nature Reserve,30 - 34,> 60 - 80,0,2022
Female,Bukit Panjang,Nature Reserve,30 - 34,> 80 - 100,10,2022
Female,Bukit Panjang,Nature Reserve,30 - 34,> 100 - 120,40,2022
Female,Bukit Panjang,Nature Reserve,30 - 34,> 120,60,2022
Female,Bukit Panjang,Nature Reserve,35 - 39,Total*,130,2022
